"","ADM0_A3","scalerank","featurecla","LABELRANK","SOVEREIGNT","SOV_A3","ADM0_DIF","LEVEL","TYPE","ADMIN","GEOU_DIF","GEOUNIT","GU_A3","SU_DIF","SUBUNIT","SU_A3","BRK_DIFF","NAME","NAME_LONG","BRK_A3","BRK_NAME","BRK_GROUP","ABBREV","POSTAL","FORMAL_EN","FORMAL_FR","NOTE_ADM0","NOTE_BRK","NAME_SORT","NAME_ALT","MAPCOLOR7","MAPCOLOR8","MAPCOLOR9","MAPCOLOR13","POP_EST","GDP_MD_EST","POP_YEAR","LASTCENSUS","GDP_YEAR","ECONOMY","INCOME_GRP","WIKIPEDIA","FIPS_10_","ISO_A2","ISO_A3","ISO_N3","UN_A3","WB_A2","WB_A3","WOE_ID","WOE_ID_EH","WOE_NOTE","ADM0_A3_IS","ADM0_A3_US","ADM0_A3_UN","ADM0_A3_WB","CONTINENT","REGION_UN","SUBREGION","REGION_WB","NAME_LEN","LONG_LEN","ABBREV_LEN","TINY","HOMEPART","Country","HighIncome","OECD","SERF","GDPPC","Education","Health","Housing","Food","Work","EnrollYear","EnrollGDP","EnrollRate","EnrollAdjPerf","PrimaryYear","PrimaryGDP","PrimaryRate","PrimaryAdjPerf","ChildSurviveYear","ChildSurviveGDP","ChildSurviveRate","ChildSurviveAdjPerf","Age65Year","Age65GDP","Age65Rate","Age65AdjPerf","ContraceptiveYear","ContraceptiveGDP","ContraceptiveRate","ContraceptiveAdjPerf","SanitationYear","SanitationGDP","SanitationRate","SanitationAdjPerf","RuralImprovedH20Year","RuralImprovedH20GDP","RuralImprovedH20Rate","RuralImprovedH20AdjPerf","StuntingYear","StuntingGDP","StuntingRate","Stunting.AdjPerf","NotPoorYear","NotPoorGDP","NotPoorRate","NotPoorAdjPerf"
"228","TON",5,"Admin-0 country",4,"Tonga","TON",0,2,"Sovereign country","Tonga",0,"Tonga","TON",0,"Tonga","TON",0,"Tonga","Tonga","TON","Tonga",NA,"Tongo","TO","Kingdom of Tonga",NA,NA,NA,"Tonga",NA,2,1,1,8,120898,549,-99,2006,-99,"6. Developing region","4. Lower middle income",-99,"TN","TO","TON","776","776","TO","TON",23424964,23424964,"Exact WOE match as country","TON","TON",-99,-99,"Oceania","Oceania","Polynesia","East Asia & Pacific",5,5,5,3,1,"Tonga",0,0,NA,5198.345314,NA,74.15071455,97.41625125,96.80883563,96.01833007,NA,NA,NA,NA,2013,4959.328507,110.9362717,100,2015,5198.345314,98.33,98.32785407,2014,5040.294114,76.76106114,88.75312432,2012,5137.447844,28,35.37116526,2015,5198.345314,91,94.8325025,2015,5198.345314,99.6,100,2012,5137.447844,91.89999962,96.80883563,2009,4845.414987,91.81,96.01833007
"229","TTO",3,"Admin-0 country",5,"Trinidad and Tobago","TTO",0,2,"Sovereign country","Trinidad and Tobago",0,"Trinidad and Tobago","TTO",0,"Trinidad and Tobago","TTO",0,"Trinidad and Tobago","Trinidad and Tobago","TTO","Trinidad and Tobago",NA,"Tr.T.","TT","Republic of Trinidad and Tobago",NA,NA,NA,"Trinidad and Tobago",NA,5,6,2,5,1310000,29010,-99,2011,-99,"6. Developing region","2. High income: nonOECD",-99,"TD","TT","TTO","780","780","TT","TTO",23424958,23424958,"Exact WOE match as country","TTO","TTO",-99,-99,"North America","Americas","Caribbean","Latin America & Caribbean",19,19,5,2,1,"Trinidad and Tobago",1,0,NA,31283.55002,NA,71.56804462,87.01316795,NA,NA,NA,NA,NA,NA,2010,31261.02474,94.88748169,84.70627168,2015,31283.55002,97.96,94.18953111,2014,31595.79328,72.56895003,75.62966015,2006,29777.6356,37.7,44.8849426,2015,31283.55002,91.5,85.03953045,2015,31283.55002,95.1,88.98680546,NA,NA,NA,NA,NA,NA,NA,NA
"230","TUN",0,"Admin-0 country",3,"Tunisia","TUN",0,2,"Sovereign country","Tunisia",0,"Tunisia","TUN",0,"Tunisia","TUN",0,"Tunisia","Tunisia","TUN","Tunisia",NA,"Tun.","TN","Republic of Tunisia",NA,NA,NA,"Tunisia",NA,4,3,3,2,10486339,81710,-99,2004,-99,"6. Developing region","3. Upper middle income",-99,"TS","TN","TUN","788","788","TN","TUN",23424967,23424967,"Exact WOE match as country","TUN","TUN",-99,-99,"Africa","Africa","Northern Africa","Middle East & North Africa",7,7,4,-99,1,"Tunisia",0,0,89.16065091,10769.93325,92.17026385,83.28252076,90.94289062,89.25182457,90.15575474,2015,10769.93325,80.63459,84.85128945,2014,10782.09617,99.72470093,99.48923826,2015,10769.93325,98.6,97.3192878,2014,10782.09617,82.41684782,91.64023774,2012,10409.21246,50,60.88803673,2015,10769.93325,91.6,91.03601647,2015,10769.93325,93.2,90.84976478,2012,10409.21246,89.89999962,89.25182457,2010,10437.08855,91.59,90.15575474
"231","TUR",0,"Admin-0 country",2,"Turkey","TUR",0,2,"Sovereign country","Turkey",0,"Turkey","TUR",0,"Turkey","TUR",0,"Turkey","Turkey","TUR","Turkey",NA,"Tur.","TR","Republic of Turkey",NA,NA,NA,"Turkey",NA,6,3,8,4,76805524,902700,-99,2000,-99,"4. Emerging region: MIKT","3. Upper middle income",-99,"TU","TR","TUR","792","792","TR","TUR",23424969,23424969,"Exact WOE match as country","TUR","TUR",-99,-99,"Asia","Asia","Western Asia","Europe & Central Asia",6,6,4,-99,1,"Turkey",0,1,91.70760713,19460.48213,97.62312696,81.20199876,96.37241285,87.45147617,95.88902093,2013,18750.45597,95.7607193,95.61273354,2012,18326.4323,99.84850311,99.63352038,2015,19460.48213,98.65,96.71307177,2014,18992.78144,82.7312733,90.17832267,2013,18750.45597,47.3,56.71460184,2015,19460.48213,94.9,92.7448257,2015,19460.48213,100,100,2013,18750.45597,90.5,87.45147617,2013,18750.45597,97.38,95.88902093
"232","TUV",5,"Admin-0 country",6,"Tuvalu","TUV",0,2,"Sovereign country","Tuvalu",0,"Tuvalu","TUV",0,"Tuvalu","TUV",0,"Tuvalu","Tuvalu","TUV","Tuvalu",NA,"Tuv.","TV","Tuvalu",NA,NA,NA,"Tuvalu",NA,1,3,8,5,12373,14.94,-99,2002,-99,"7. Least developed region","3. Upper middle income",-99,"TV","TV","TUV","798","798","TV","TUV",23424970,23424970,"Exact WOE match as country","TUV","TUV",-99,-99,"Oceania","Oceania","Polynesia","East Asia & Pacific",6,6,4,5,1,"Tuvalu",0,0,NA,3687.484226,NA,NA,95.36053998,99.47577825,93.67002116,NA,NA,NA,NA,2014,3600.915677,93.24324036,92.76534822,2015,3687.484226,97.29,96.43473192,NA,NA,NA,NA,2007,3230.441115,22.4,29.58527419,2013,3528.227653,83.3,90.86063708,2015,3687.484226,97,99.86044289,2007,3230.441115,90,99.47577825,2010,3221.923174,83.72,93.67002116
"233","TWN",0,"Admin-0 country",3,"Taiwan","TWN",0,2,"Sovereign country","Taiwan",0,"Taiwan","TWN",0,"Taiwan","TWN",1,"Taiwan","Taiwan","B77","Taiwan",NA,"Taiwan","TW",NA,NA,NA,"Self admin.; Claimed by China","Taiwan",NA,1,5,7,2,22974347,712000,-99,-99,-99,"2. Developed region: nonG7","2. High income: nonOECD",-99,"TW","TW","TWN","158","-099","-99","-99",23424971,23424971,"Exact WOE match as country","TWN","TWN",-99,-99,"Asia","Asia","Eastern Asia","East Asia & Pacific",6,6,6,-99,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","TZA",0,"Admin-0 country",3,"United Republic of Tanzania","TZA",0,2,"Sovereign country","United Republic of Tanzania",0,"Tanzania","TZA",0,"Tanzania","TZA",0,"Tanzania","Tanzania","TZA","Tanzania",NA,"Tanz.","TZ","United Republic of Tanzania",NA,NA,NA,"Tanzania",NA,3,6,2,2,41048532,54250,-99,2002,-99,"7. Least developed region","5. Low income",-99,"TZ","TZ","TZA","834","834","TZ","TZA",23424973,23424973,"Exact WOE match as country","TZA","TZA",-99,-99,"Africa","Africa","Eastern Africa","Sub-Saharan Africa",8,8,5,-99,1,"Tanzania",0,0,53.23623451,2510.03566,71.13652357,69.69463896,33.38635284,62.38908868,29.57456849,2013,2335.963263,52.29811859,66.56130685,2013,2335.963263,73.66584015,75.71174029,2015,2510.03566,95.13,91.62570223,2014,2421.208028,63.4917963,78.75220393,2010,2111.195068,27.4,38.70601071,2015,2510.03566,15.6,18.08168056,2015,2510.03566,45.5,48.69102511,2011,2206.910779,65.20000076,62.38908868,2011,2206.910779,23.9,29.57456849
"235","UGA",0,"Admin-0 country",3,"Uganda","UGA",0,2,"Sovereign country","Uganda",0,"Uganda","UGA",0,"Uganda","UGA",0,"Uganda","Uganda","UGA","Uganda",NA,"Uga.","UG","Republic of Uganda",NA,NA,NA,"Uganda",NA,6,3,6,4,32369558,39380,-99,2002,-99,"7. Least developed region","5. Low income",-99,"UG","UG","UGA","800","800","UG","UGA",23424974,23424974,"Exact WOE match as country","UGA","UGA",-99,-99,"Africa","Africa","Eastern Africa","Sub-Saharan Africa",6,6,4,-99,1,"Uganda",0,0,62.49903805,1738.4625,70.792102,67.65197055,55.16196752,70.30960411,48.57954609,2011,1665.470433,62.84164047,81.85222171,2013,1677.615427,55.6092186,59.73198229,2015,1738.4625,94.54,92.96403594,2014,1708.088875,54.79806405,72.17853159,2014,1708.088875,25.5,37.81334412,2015,1738.4625,19.1,24.49829269,2015,1738.4625,75.8,85.82564234,2011,1665.470433,66.29999924,70.30960411,2012,1673.626473,35.05,48.57954609
"236","UKR",0,"Admin-0 country",3,"Ukraine","UKR",0,2,"Sovereign country","Ukraine",0,"Ukraine","UKR",0,"Ukraine","UKR",0,"Ukraine","Ukraine","UKR","Ukraine",NA,"Ukr.","UA","Ukraine",NA,NA,NA,"Ukraine",NA,5,1,6,3,45700395,339800,-99,2001,-99,"6. Developing region","4. Lower middle income",-99,"UP","UA","UKR","804","804","UA","UKR",23424976,23424976,"Exact WOE match as country","UKR","UKR",-99,-99,"Europe","Europe","Eastern Europe","Europe & Central Asia",7,7,4,-99,1,"Ukraine",0,0,NA,7456.930217,100,77.87029958,97.3375525,NA,99.87419638,2014,8243.473515,96.11341858,100,2014,8243.473515,110.4454498,100,2015,7456.930217,99.1,99.69425166,2014,8243.473515,70.38060219,76.17366469,2012,8322.173034,47,57.74298239,2015,7456.930217,95.9,97.16593781,2015,7456.930217,97.8,97.50916719,NA,NA,NA,NA,2014,8243.473515,99.88,99.87419638
"237","UMI",5,"Admin-0 country",5,"United States of America","US1",1,2,"Dependency","United States Minor Outlying Islands",0,"United States Minor Outlying Islands","UMI",0,"United States Minor Outlying Islands","UMI",0,"U.S. Minor Outlying Is.","United States Minor Outlying Islands","UMI","U.S. Minor Outlying Is.",NA,"U.S. MOI","UM",NA,NA,"U.S.A.",NA,"United States Minor Outlying Islands",NA,4,5,1,1,-99,-99,-99,-99,-99,"7. Least developed region","5. Low income",-99,"-99","UM","UMI","581","-099","-99","-99",28289407,28289407,"Exact WOE match as country","UMI","UMI",-99,-99,"North America","Seven seas (open ocean)","Seven seas (open ocean)","East Asia & Pacific",23,36,8,-99,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","URY",0,"Admin-0 country",4,"Uruguay","URY",0,2,"Sovereign country","Uruguay",0,"Uruguay","URY",0,"Uruguay","URY",0,"Uruguay","Uruguay","URY","Uruguay",NA,"Ury.","UY","Oriental Republic of Uruguay",NA,NA,NA,"Uruguay",NA,1,2,2,10,3494382,43160,-99,2004,-99,"5. Emerging region: G20","3. Upper middle income",-99,"UY","UY","URY","858","858","UY","URY",23424979,23424979,"Exact WOE match as country","URY","URY",-99,-99,"South America","Americas","South America","Latin America & Caribbean",7,7,4,-99,1,"Uruguay",1,0,92.30114464,19952.25325,94.97820394,92.73319994,91.89024994,84.0091844,97.89488496,2010,17082.40972,89.86872864,89.95640788,2013,19270.77966,103.0989914,100,2015,19952.25325,98.99,97.76246641,2014,19827.73894,82.51865074,89.78876133,2004,12080.45626,74.8,90.64837208,2015,19952.25325,96.4,94.79855284,2015,19952.25325,93.9,88.98194704,2011,17904.81986,88.30000019,84.0091844,2014,19827.73894,98.7,97.89488496
"239","USA",0,"Admin-0 country",2,"United States of America","US1",1,2,"Country","United States of America",0,"United States of America","USA",0,"United States of America","USA",0,"United States","United States","USA","United States",NA,"U.S.A.","US","United States of America",NA,NA,NA,"United States of America",NA,4,5,1,1,313973000,15094000,0,2010,0,"1. Developed region: G7","1. High income: OECD",0,"US","US","USA","840","840","US","USA",23424977,23424977,"Exact WOE match as country","USA","USA",-99,-99,"North America","Americas","Northern America","North America",13,13,6,-99,1,"United States",1,1,NA,52704.19888,NA,90.92426115,97.33587941,100,NA,2014,51775.0903,96.39418793,93.87521656,NA,NA,NA,NA,2015,52704.19888,99.35,98.31852714,2014,51775.0903,84.51800347,91.03440092,2010,49372.83148,70.4,83.41985539,2015,52704.19888,100,100,2015,52704.19888,98.2,94.67175881,2012,50502.76025,97.9000001,100,NA,NA,NA,NA
"240","USG",0,"Admin-0 country",10,"Cuba","CUB",1,2,"Lease","US Naval Base Guantanamo Bay",0,"US Naval Base Guantanamo Bay","USG",0,"US Naval Base Guantanamo Bay","USG",1,"USNB Guantanamo Bay","US Naval Base Guantanamo Bay","B50","Guantanamo Bay USNB",NA,"Guantan.","GB",NA,NA,"Leased by U.S.A.","Leased to U.S.A. by Cuba; Claimed by Cuba","Guantanamo Bay USNB","Gitmo, GTMO",3,5,3,1,7000,280,1999,-99,-99,"2. Developed region: nonG7","2. High income: nonOECD",-99,"-99","-99","-99","-99","-099","-99","-99",-99,-99,"No WOE equivalent.","-99","USG",-99,-99,"North America","Americas","Caribbean","Latin America & Caribbean",19,28,8,-99,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","UZB",0,"Admin-0 country",3,"Uzbekistan","UZB",0,2,"Sovereign country","Uzbekistan",0,"Uzbekistan","UZB",0,"Uzbekistan","UZB",0,"Uzbekistan","Uzbekistan","UZB","Uzbekistan",NA,"Uzb.","UZ","Republic of Uzbekistan",NA,NA,NA,"Uzbekistan",NA,2,3,5,4,27606007,71670,-99,1989,-99,"6. Developing region","4. Lower middle income",-99,"UZ","UZ","UZB","860","860","UZ","UZB",23424980,23424980,"Exact WOE match as country","UZB","UZB",-99,-99,"Asia","Asia","Central Asia","Europe & Central Asia",10,10,4,5,1,"Uzbekistan",0,0,NA,5716.495922,87.28502577,81.9999732,90.89367416,83.19472208,NA,2015,5716.495922,68.98368,79.71745912,2011,4469.997484,95.67759705,94.85259242,2015,5716.495922,96.09,90.75809871,2014,5386.18617,69.07882928,76.9873008,2006,3253.221059,59.3,78.2545201,2015,5716.495922,100,100,2012,4765.860109,80.9,81.78734832,2006,3253.221059,80.39999962,83.19472208,NA,NA,NA,NA
"242","VAT",0,"Admin-0 country",6,"Vatican","VAT",0,2,"Sovereign country","Vatican",0,"Vatican","VAT",0,"Vatican","VAT",0,"Vatican","Vatican","VAT","Vatican",NA,"Vat.","V","State of the Vatican City",NA,NA,NA,"Vatican (Holy Sea)","Holy Sea",1,3,4,2,832,355,0,-99,0,"2. Developed region: nonG7","2. High income: nonOECD",0,"VT","VA","VAT","336","336","-99","-99",23424986,23424986,"Exact WOE match as country","VAT","VAT",-99,-99,"Europe","Europe","Southern Europe","Europe & Central Asia",7,7,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","VCT",3,"Admin-0 country",6,"Saint Vincent and the Grenadines","VCT",0,2,"Sovereign country","Saint Vincent and the Grenadines",0,"Saint Vincent and the Grenadines","VCT",0,"Saint Vincent and the Grenadines","VCT",0,"St. Vin. and Gren.","Saint Vincent and the Grenadines","VCT","St. Vin. and Gren.",NA,"St.V.G.","VC","Saint Vincent and the Grenadines",NA,NA,NA,"St. Vincent and the Grenadines",NA,1,1,5,7,104574,1070,-99,2011,-99,"6. Developing region","3. Upper middle income",-99,"VC","VC","VCT","670","670","VC","VCT",23424981,23424981,"Exact WOE match as country","VCT","VCT",-99,-99,"North America","Americas","Caribbean","Latin America & Caribbean",18,32,7,-99,1,"St. Vincent and the Grenadines",0,0,NA,10462.41027,NA,NA,84.33111406,NA,NA,NA,NA,NA,NA,2014,10306.93968,100.5336227,100,2015,10462.41027,98.17,96.00172579,2014,10306.93968,76.81048567,84.09324474,NA,NA,NA,NA,2007,10248.79607,76.1,75.18739702,2015,10462.41027,95.1,93.47483109,NA,NA,NA,NA,NA,NA,NA,NA
"244","VEN",0,"Admin-0 country",3,"Venezuela","VEN",0,2,"Sovereign country","Venezuela",0,"Venezuela","VEN",0,"Venezuela","VEN",0,"Venezuela","Venezuela","VEN","Venezuela",NA,"Ven.","VE","Bolivarian Republic of Venezuela","República Bolivariana de Venezuela",NA,NA,"Venezuela, RB",NA,1,3,1,4,26814843,357400,-99,2001,-99,"5. Emerging region: G20","3. Upper middle income",-99,"VE","VE","VEN","862","862","VE","VEN",23424982,23424982,"Exact WOE match as country","VEN","VEN",-99,-99,"South America","Americas","South America","Latin America & Caribbean",9,9,4,-99,1,"Venezuela, RB",0,0,NA,NA,89.68971445,NA,78.99543532,81.5567129,78.91230505,2009,17071.07923,87.78134918,87.86965994,2014,16769.32678,96.2423172,91.50976896,2014,16769.32678,98.47,96.29544172,2014,16769.32678,77.89359918,83.94178329,NA,NA,NA,NA,2014,16769.32678,94.4,92.59152784,2014,16769.32678,77.9,65.39934281,2009,17071.07923,86.60000038,81.5567129,2006,16160.12356,85.1,78.91230505
"245","VGB",3,"Admin-0 country",6,"United Kingdom","GB1",1,2,"Dependency","British Virgin Islands",0,"British Virgin Islands","VGB",0,"British Virgin Islands","VGB",0,"British Virgin Is.","British Virgin Islands","VGB","British Virgin Is.",NA,"V.I. (Br.)","VG","British Virgin Islands",NA,"U.K.",NA,"British Virgin Islands",NA,6,6,6,3,24491,853.4,-99,-99,-99,"2. Developed region: nonG7","1. High income: OECD",-99,"VI","VG","VGB","092","092","-99","-99",23424983,23424983,"Exact WOE match as country","VGB","VGB",-99,-99,"North America","Americas","Caribbean","Latin America & Caribbean",18,22,10,3,-99,"British Virgin Islands",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","VIR",3,"Admin-0 country",6,"United States of America","US1",1,2,"Dependency","United States Virgin Islands",0,"United States Virgin Islands","VIR",0,"United States Virgin Islands","VIR",0,"U.S. Virgin Is.","United States Virgin Islands","VIR","U.S. Virgin Is.",NA,"V.I. (U.S.)","VI","Virgin Islands of the United States",NA,"U.S.A.",NA,"Virgin Islands (U.S.)",NA,4,5,1,1,109825,1577,-99,2010,-99,"6. Developing region","2. High income: nonOECD",-99,"VQ","VI","VIR","850","850","VI","VIR",23424985,23424985,"Exact WOE match as country","VIR","VIR",-99,-99,"North America","Americas","Caribbean","Latin America & Caribbean",15,28,11,3,-99,"Virgin Islands (U.S.)",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","VNM",0,"Admin-0 country",2,"Vietnam","VNM",0,2,"Sovereign country","Vietnam",0,"Vietnam","VNM",0,"Vietnam","VNM",0,"Vietnam","Vietnam","VNM","Vietnam",NA,"Viet.","VN","Socialist Republic of Vietnam",NA,NA,NA,"Vietnam",NA,5,6,5,4,86967524,241700,-99,2009,-99,"5. Emerging region: G20","4. Lower middle income",-99,"VM","VN","VNM","704","704","VN","VNM",23424984,23424984,"Exact WOE match as country","VNM","VNM",-99,-99,"Asia","Asia","South-Eastern Asia","East Asia & Pacific",7,7,5,2,1,"Vietnam",0,0,NA,5667.410939,NA,86.73810604,88.83475368,73.68217447,90.86284874,NA,NA,NA,NA,2014,5370.20998,106.2114716,100,2015,5667.410939,97.83,96.40831199,2014,5370.20998,79.51741932,92.1558339,2014,5370.20998,56.9,71.65017224,2015,5667.410939,78,80.65602586,2015,5667.410939,96.9,97.0134815,2010,4486.261073,76.70000076,73.68217447,2014,5370.20998,87.98,90.86284874
"248","VUT",1,"Admin-0 country",4,"Vanuatu","VUT",0,2,"Sovereign country","Vanuatu",0,"Vanuatu","VUT",0,"Vanuatu","VUT",0,"Vanuatu","Vanuatu","VUT","Vanuatu",NA,"Van.","VU","Republic of Vanuatu",NA,NA,NA,"Vanuatu",NA,6,3,7,3,218519,988.5,-99,2009,-99,"7. Least developed region","4. Lower middle income",-99,"NH","VU","VUT","548","548","VU","VUT",23424907,23424907,"Exact WOE match as country","VUT","VUT",-99,-99,"Oceania","Oceania","Melanesia","East Asia & Pacific",7,7,4,2,1,"Vanuatu",0,0,NA,2806.270013,NA,81.52647399,81.87111528,69.62438395,69.8254695,NA,NA,NA,NA,2013,2889.926817,93.77026367,94.3844593,2015,2806.270013,97.25,97.95080022,2014,2891.972916,77.50715035,97.84755492,2013,2889.926817,36.4,48.78106682,2015,2806.270013,57.9,65.60773455,2015,2806.270013,92.9,98.13449601,2013,2889.926817,71.5,69.62438395,2010,2947.983034,61.2,69.8254695
"249","WLF",5,"Admin-0 country",4,"France","FR1",1,2,"Dependency","Wallis and Futuna",0,"Wallis and Futuna","WLF",0,"Wallis and Futuna","WLF",0,"Wallis and Futuna Is.","Wallis and Futuna Islands","WLF","Wallis and Futuna Islands",NA,"Wlf.","WF","Wallis and Futuna Islands",NA,"Fr.",NA,"Wallis and Futuna",NA,7,5,9,11,15289,60,-99,-99,-99,"6. Developing region","4. Lower middle income",-99,"WF","WF","WLF","876","876","-99","-99",23424989,23424989,"Exact WOE match as country","WLF","WLF",-99,-99,"Oceania","Oceania","Polynesia","East Asia & Pacific",21,25,4,3,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","WSB",3,"Admin-0 country",3,"United Kingdom","GB1",1,2,"Dependency","Akrotiri Sovereign Base Area",0,"Akrotiri Sovereign Base Area","WSB",0,"Akrotiri Sovereign Base Area","WSB",0,"Akrotiri","Akrotiri","WSB","Akrotiri",NA,"Akr.","AK",NA,NA,"U.K. Base",NA,"Akrotiri Sovereign Base Area",NA,6,6,6,3,7850,314,-99,-99,-99,"2. Developed region: nonG7","2. High income: nonOECD",-99,"-99","-99","-99","-99","-099","-99","-99",-99,-99,"No WOE equivalent.","GBR","WSB",-99,-99,"Asia","Asia","Western Asia","Europe & Central Asia",8,8,4,-99,-99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","WSM",3,"Admin-0 country",4,"Samoa","WSM",0,2,"Sovereign country","Samoa",0,"Samoa","WSM",0,"Samoa","WSM",0,"Samoa","Samoa","WSM","Samoa",NA,"Samoa","WS","Independent State of Samoa",NA,NA,NA,"Samoa",NA,3,3,4,6,219998,1049,-99,2006,-99,"7. Least developed region","4. Lower middle income",-99,"WS","WS","WSM","882","882","WS","WSM",23424992,23424992,"Exact WOE match as country","WSM","WSM",-99,-99,"Oceania","Oceania","Polynesia","East Asia & Pacific",5,5,5,-99,1,"Samoa",0,0,NA,5574.067711,NA,73.67270428,97.1267218,NA,93.97102333,NA,NA,NA,NA,2014,5523.946701,100.4744415,100,2015,5574.067711,98.25,97.82177011,2014,5523.946701,78.01632356,89.72157337,2009,5417.932811,26.6,33.47476936,2015,5574.067711,91.5,94.75178981,2015,5574.067711,99.3,99.50165378,NA,NA,NA,NA,2008,5730.694525,91.65,93.97102333
"252","YEM",0,"Admin-0 country",3,"Yemen","YEM",0,2,"Sovereign country","Yemen",0,"Yemen","YEM",0,"Yemen","YEM",0,"Yemen","Yemen","YEM","Yemen",NA,"Yem.","YE","Republic of Yemen",NA,NA,NA,"Yemen, Rep.",NA,5,3,3,11,23822783,55280,-99,2004,-99,"7. Least developed region","4. Lower middle income",-99,"YM","YE","YEM","887","887","RY","YEM",23425002,23425002,"Exact WOE match as country","YEM","YEM",-99,-99,"Asia","Asia","Western Asia","Middle East & North Africa",5,5,4,-99,1,"Yemen, Rep.",0,0,NA,2649.313008,66.45119525,67.76840749,52.65194169,36.43430272,NA,2011,3807.949007,54.77584076,66.58558781,2013,3879.327974,69.16758728,66.31680269,2015,2649.313008,95.81,93.52532376,2014,3775.819027,63.46645018,71.9887166,2013,3879.327974,29.2,37.79118212,2012,3797.556025,53.3,57.54471758,2012,3797.556025,46.5,47.75916581,2013,3879.327974,53.20000076,36.43430272,NA,NA,NA,NA
"253","ZAF",0,"Admin-0 country",2,"South Africa","ZAF",0,2,"Sovereign country","South Africa",0,"South Africa","ZAF",0,"South Africa","ZAF",0,"South Africa","South Africa","ZAF","South Africa",NA,"S.Af.","ZA","Republic of South Africa",NA,NA,NA,"South Africa",NA,2,3,4,2,49052489,491000,-99,2001,-99,"5. Emerging region: G20","3. Upper middle income",-99,"SF","ZA","ZAF","710","710","ZA","ZAF",23424942,23424942,"Exact WOE match as country","ZAF","ZAF",-99,-99,"Africa","Africa","Southern Africa","Sub-Saharan Africa",12,12,5,-99,1,"South Africa",0,0,NA,12393.25546,NA,66.82387572,68.25520604,67.88721922,58.03426718,2013,12426.33516,75.13661194,77.51964246,NA,NA,NA,NA,2015,12393.25546,95.95,88.68549023,2014,12434.0471,44.46245117,39.01965874,2004,10640.93327,59.8,72.7664782,2015,12393.25546,66.4,62.48965228,2015,12393.25546,81.4,74.02075981,2008,12196.60933,76.10000038,67.88721922,2011,12243.87909,65.32,58.03426718
"254","ZMB",0,"Admin-0 country",3,"Zambia","ZMB",0,2,"Sovereign country","Zambia",0,"Zambia","ZMB",0,"Zambia","ZMB",0,"Zambia","Zambia","ZMB","Zambia",NA,"Zambia","ZM","Republic of Zambia",NA,NA,NA,"Zambia",NA,5,8,5,13,11862740,17500,-99,2010,-99,"7. Least developed region","4. Lower middle income",-99,"ZA","ZM","ZMB","894","894","ZM","ZMB",23425003,23425003,"Exact WOE match as country","ZMB","ZMB",-99,-99,"Africa","Africa","Eastern Africa","Sub-Saharan Africa",6,6,6,-99,1,"Zambia",0,0,NA,3602.326756,NA,68.47836007,50.32795522,48.17657276,23.57884258,NA,NA,NA,NA,2013,3554.892293,81.00904846,79.88125267,2015,3602.326756,93.6,84.39260937,2014,3609.312938,57.00103254,62.62407237,2014,3609.312938,44.8,58.41839846,2015,3602.326756,43.9,47.74184495,2015,3602.326756,51.3,52.91406549,2013,3554.892293,60,48.17657276,2010,3263.394717,21.13,23.57884258
